9972,2,-23,8,0.1,-1.1,0.38,0,0,0
10076,5,-21,8,0.24,-1.0,0.38,0,0,0
10178,3,-21,8,0.14,-1.0,0.38,0,0,0
10280,3,-20,8,0.14,-0.95,0.38,0,0,0
10384,3,-19,7,0.14,-0.9,0.33,0,0,0
10486,5,-20,8,0.24,-0.95,0.38,0,0,0
10590,4,-21,7,0.19,-1.0,0.33,0,0,0
10692,5,-22,8,0.24,-1.05,0.38,0,0,0
10796,4,-21,7,0.19,-1.0,0.33,0,0,0
10898,4,-20,9,0.19,-0.95,0.43,0,0,0
11000,4,-23,7,0.19,-1.1,0.33,0,0,0
11104,4,-25,8,0.19,-1.19,0.38,1,0,1
11206,0,-24,9,0.0,-1.14,0.43,1,0,1
11310,-1,-24,7,-0.05,-1.14,0.33,1,0,1
11412,-4,-22,8,-0.19,-1.05,0.38,1,0,1
11515,-8,-20,6,-0.38,-0.95,0.29,1,0,1
11618,-8,-20,7,-0.38,-0.95,0.33,1,0,1
11720,-9,-20,11,-0.43,-0.95,0.52,1,0,1
11824,-10,-18,10,-0.52,-0.76,0.43,1,0,1
11926,-12,-14,11,-0.57,-0.67,0.52,1,0,1
12029,-12,-13,11,-0.57,-0.62,0.52,1,0,1
12133,-13,-11,13,-0.62,-0.52,0.62,1,0,1
12235,-16,-10,14,-0.76,-0.48,0.67,1,0,1
12339,-15,-9,13,-0.71,-0.43,0.62,1,0,1
12441,-15,-7,13,-0.71,-0.33,0.62,1,0,1
12545,-16,-7,14,-0.76,-0.33,0.67,1,0,1
12647,-16,-6,15,-0.76,-0.29,0.71,0,0,1
12750,-14,-5,15,-0.67,-0.24,0.71,0,0,1
12853,-16,-5,14,-0.76,-0.24,0.67,0,0,1
12956,-15,-3,15,-0.71,-0.14,0.71,0,0,1
13059,-16,-3,15,-0.76,-0.14,0.71,0,0,1
13162,-16,-2,15,-0.76,-0.1,0.71,0,0,1
13264,-15,-2,15,-0.71,-0.1,0.71,0,0,1
13368,-15,-3,16,-0.71,-0.14,0.76,0,0,1
13470,-15,-2,15,-0.71,-0.1,0.71,0,0,1
13573,-15,0,15,-0.71,0.0,0.76,0,0,1
13676,-16,-1,16,-0.76,-0.05,0.76,0,0,1
13778,-16,-1,16,-0.76,-0.05,0.76,0,0,1
13882,-16,0,15,-0.76,0.0,0.71,0,0,1
13984,-16,-2,15,-0.76,-0.1,0.71,0,0,1
14088,-14,0,15,-0.67,0.0,0.71,0,0,1
14190,-15,0,16,-0.71,0.0,0.76,0,0,1
14294,-16,1,16,-0.76,0.05,0.76,0,0,1
14396,-15,1,15,-0.71,0.05,0.71,0,0,1
14499,-17,0,15,-0.81,0.0,0.71,0,0,1
14602,-15,1,14,-0.71,0.05,0.67,0,0,1
14704,-15,1,15,-0.71,0.05,0.71,0,0,1
14808,-14,-1,16,-0.67,-0.05,0.76,0,0,1
14910,-16,-2,16,-0.76,-0.1,0.76,0,0,1
15013,-14,-4,17,-0.67,-0.19,0.81,0,0,1
15116,-14,-5,15,-0.67,-0.24,0.71,0,0,1
15219,-15,-6,15,-0.71,-0.29,0.71,0,0,1
15322,-14,-7,14,-0.62,-0.43,0.62,0,0,1
15425,-12,-9,12,-0.57,-0.43,0.57,0,0,1
15527,-13,-14,12,-0.62,-0.67,0.57,0,1,1
15631,-12,-16,11,-0.57,-0.76,0.52,0,1,1
15733,-10,-18,8,-0.48,-0.86,0.38,0,1,1
15837,-7,-20,8,-0.33,-0.95,0.38,0,1,1
15939,-5,-22,7,-0.24,-1.05,0.33,0,1,1
16043,-3,-24,6,-0.14,-1.14,0.29,0,1,1
16145,-2,-23,5,-0.1,-1.1,0.24,0,1,1
16248,0,-23,5,0.0,-1.1,0.24,0,1,1
16351,1,-23,5,0.05,-1.1,0.24,0,1,1
16454,4,-22,5,0.19,-1.05,0.24,0,1,1
16557,6,-23,6,0.29,-1.1,0.29,0,1,1
16659,4,-20,6,0.19,-0.95,0.29,0,1,1
16762,7,-21,6,0.33,-1.0,0.29,0,1,1
16865,5,-18,8,0.24,-0.86,0.38,0,1,1
16968,9,-21,7,0.43,-1.0,0.33,0,1,1
17071,9,-19,6,0.43,-0.9,0.29,0,1,1
17174,10,-19,8,0.48,-0.9,0.38,0,1,1
17276,11,-22,9,0.52,-1.05,0.43,0,1,1
17380,11,-22,7,0.52,-1.05,0.33,0,0,0
17482,12,-20,9,0.57,-0.95,0.43,0,0,0
17585,8,-18,7,0.38,-0.86,0.33,0,0,0
17688,8,-23,5,0.38,-1.1,0.24,0,0,0
17790,8,-22,8,0.38,-1.05,0.48,0,0,0
17894,10,-18,10,0.48,-0.86,0.48,0,0,0
17996,11,-20,5,0.52,-0.95,0.24,0,0,0
18100,7,-22,6,0.33,-1.05,0.29,0,0,0
18202,5,-24,7,0.24,-1.14,0.33,0,0,0
18306,8,-20,8,0.38,-0.95,0.38,0,0,0
18408,9,-20,8,0.43,-0.95,0.38,0,0,0
18510,11,-20,4,0.52,-0.95,0.19,0,0,0
18614,8,-23,7,0.38,-1.1,0.33,0,0,0
18716,4,-24,12,0.19,-1.14,0.57,0,0,0
18820,3,-22,8,0.14,-1.05,0.38,0,0,0
18922,7,-20,4,0.33,-0.95,0.19,0,0,0
19025,8,-19,4,0.38,-0.9,0.19,0,0,0
19128,9,-19,6,0.43,-0.9,0.29,0,0,0
19231,6,-21,9,0.29,-1.0,0.43,0,0,0
19334,7,-24,11,0.33,-1.14,0.52,0,0,0
19436,6,-23,8,0.29,-1.1,0.38,0,0,0
19539,8,-22,4,0.38,-1.05,0.19,0,0,0
19642,3,-17,6,0.14,-0.81,0.29,0,0,0
19745,7,-18,7,0.33,-0.86,0.33,0,0,0
19848,7,-20,9,0.33,-0.95,0.43,0,0,0
19951,7,-24,10,0.33,-1.14,0.48,0,0,0
20054,6,-23,10,0.29,-1.1,0.48,0,0,0
20157,3,-20,5,0.14,-0.95,0.24,0,0,0
20259,2,-21,1,0.1,-1.0,0.05,0,0,0
20362,2,-24,4,0.1,-1.14,0.19,0,0,0
20465,7,-23,7,0.33,-1.1,0.33,0,0,0
20568,7,-22,4,0.33,-1.05,0.19,0,0,0
20671,3,-22,6,0.14,-1.05,0.29,0,0,0
20773,5,-23,6,0.24,-1.1,0.29,0,0,0
20877,2,-22,6,0.1,-1.05,0.29,0,0,0
20979,3,-24,3,0.14,-1.14,0.14,0,0,0
21082,4,-23,0,0.19,-1.1,0.0,0,0,0
21185,5,-22,3,0.24,-1.05,0.14,0,0,0
21287,5,-23,5,0.24,-1.1,0.24,0,0,0
21391,6,-24,7,0.29,-1.14,0.33,0,0,0
21493,2,-25,5,0.1,-1.19,0.24,0,0,0
21597,2,-25,4,0.1,-1.19,0.19,0,0,0
21699,2,-24,4,0.1,-1.14,0.19,0,0,0
21801,-1,-22,5,-0.05,-1.05,0.24,0,0,0
21905,0,-22,5,0.0,-1.05,0.24,0,0,0
22007,-1,-21,8,-0.05,-1.0,0.38,0,0,0
22111,-3,-20,8,-0.14,-0.95,0.38,0,0,0
22213,-1,-23,7,-0.05,-1.1,0.33,0,0,0
22317,0,-24,5,0.0,-1.14,0.24,0,0,0
22419,-2,-21,4,-0.1,-1.0,0.19,0,0,0
22521,-1,-18,7,-0.05,-0.86,0.33,0,0,0
22625,0,-22,5,0.0,-1.05,0.24,0,0,0
22727,-2,-21,7,-0.1,-1.0,0.33,0,0,0
22831,-4,-21,6,-0.19,-1.0,0.29,0,0,0
22933,-8,-20,9,-0.38,-0.95,0.43,0,0,0
23036,-6,-23,11,-0.29,-1.1,0.52,0,0,0
23139,-4,-20,5,-0.19,-0.95,0.24,0,0,0
23242,-1,-19,4,-0.05,-0.9,0.19,0,0,0
23345,-4,-22,6,-0.19,-1.05,0.29,0,0,0
23447,-8,-21,10,-0.38,-1.0,0.48,0,0,0
23550,-6,-23,9,-0.29,-1.1,0.43,0,0,0
23653,-4,-22,6,-0.19,-1.05,0.29,0,0,0
23756,-3,-19,5,-0.14,-0.9,0.24,0,0,0
23859,-5,-23,7,-0.24,-1.1,0.33,0,0,0
23962,-5,-22,8,-0.24,-1.05,0.38,0,0,0
24065,-6,-23,9,-0.29,-1.1,0.43,0,0,0
24168,-4,-21,6,-0.19,-1.0,0.29,0,0,0
24270,-3,-21,6,-0.14,-1.0,0.29,0,0,0
24373,-5,-22,7,-0.24,-1.05,0.33,0,0,0
24476,-5,-24,8,-0.24,-1.14,0.38,0,0,0
24579,-3,-21,5,-0.14,-1.0,0.24,0,0,0
24682,-3,-21,6,-0.14,-1.0,0.29,0,0,0
24784,-3,-23,7,-0.14,-1.1,0.33,0,0,0
24888,-2,-22,6,-0.1,-1.05,0.29,0,0,0
24990,-1,-24,5,-0.05,-1.14,0.24,0,0,0
25094,-1,-21,5,-0.05,-1.0,0.24,0,0,0
25196,0,-22,8,0.05,-1.14,0.38,0,0,0
25298,1,-23,9,0.05,-1.1,0.43,0,0,0
25402,1,-23,6,0.05,-1.1,0.29,0,0,0
25504,1,-20,5,0.05,-0.95,0.24,0,0,0
25608,4,-22,5,0.19,-1.05,0.24,0,0,0
25710,5,-20,7,0.24,-0.95,0.33,0,0,0
25814,1,-23,7,0.05,-1.1,0.33,0,0,0
25916,2,-25,7,0.1,-1.19,0.33,0,0,0
26018,1,-22,6,0.05,-1.05,0.29,0,0,0
26122,1,-26,6,0.05,-1.24,0.29,1,0,1
26224,1,-25,7,0.05,-1.19,0.33,1,0,1
26328,-2,-23,8,-0.1,-1.1,0.38,1,0,1
26430,-4,-23,9,-0.19,-1.1,0.43,1,0,1
26533,-5,-23,9,-0.24,-1.1,0.43,1,0,1
26636,-8,-21,8,-0.38,-1.0,0.38,1,0,1
26738,-10,-18,8,-0.48,-0.86,0.38,1,0,1
26842,-12,-15,9,-0.57,-0.71,0.43,1,0,1
26944,-14,-12,11,-0.67,-0.57,0.52,1,0,1
27047,-15,-12,11,-0.71,-0.57,0.52,1,0,1
27151,-16,-10,12,-0.76,-0.48,0.57,1,0,1
27253,-17,-7,13,-0.81,-0.33,0.62,1,0,1
27357,-16,-7,12,-0.76,-0.33,0.57,1,0,1
27459,-17,-5,12,-0.81,-0.24,0.57,1,0,1
27563,-18,-4,14,-0.86,-0.19,0.67,1,0,1
27665,-18,-3,13,-0.86,-0.14,0.62,1,0,1
27768,-16,-2,15,-0.76,-0.1,0.71,0,0,1
27871,-18,-2,14,-0.86,-0.1,0.67,0,0,1
27974,-16,-1,14,-0.76,-0.05,0.67,0,0,1
28077,-17,-1,14,-0.81,-0.05,0.67,0,0,1
28179,-16,0,14,-0.76,0.0,0.67,0,0,1
28282,-17,0,15,-0.81,0.0,0.71,0,0,1
28385,-18,1,13,-0.86,0.05,0.62,0,0,1
28488,-17,1,13,-0.81,0.05,0.62,0,0,1
28591,-18,2,13,-0.86,0.1,0.62,0,0,1
28694,-17,2,14,-0.81,0.1,0.67,0,0,1
28796,-17,3,14,-0.81,0.14,0.67,0,0,1
28900,-16,2,13,-0.76,0.1,0.62,0,0,1
29002,-16,3,14,-0.76,0.14,0.67,0,0,1
29106,-15,2,13,-0.71,0.1,0.62,0,0,1
29208,-16,3,15,-0.76,0.14,0.71,0,0,1
29312,-16,4,14,-0.76,0.19,0.67,0,0,1
29414,4,14,0,-0.71,0.19,0.67,0,0,1
29517,-16,5,14,-0.76,0.24,0.67,0,0,1
29620,-15,4,14,-0.71,0.19,0.67,0,0,1
29722,-17,3,15,-0.81,0.14,0.71,0,0,1
29826,-16,4,14,-0.76,0.19,0.67,0,0,1
29928,-15,2,14,-0.71,0.1,0.67,0,0,1
30031,-14,1,15,-0.67,0.05,0.71,0,0,1
30134,-16,-1,15,-0.76,-0.05,0.71,0,1,1
30237,-16,-3,15,-0.76,-0.14,0.71,0,1,1
30340,-13,-4,12,-0.62,-0.19,0.57,0,1,1
30443,-14,-10,10,-0.67,-0.48,0.48,0,1,1
30545,-14,-18,8,-0.67,-0.86,0.38,0,1,1
30649,-13,-23,5,-0.62,-1.1,0.24,0,1,1
30751,-10,-24,8,-0.48,-1.14,0.38,0,1,1
30855,-6,-21,10,-0.29,-1.0,0.48,0,1,1
30957,-5,-21,9,-0.24,-1.0,0.43,0,1,1
31060,-2,-22,7,-0.1,-1.05,0.33,0,1,1
31163,2,-20,12,0.1,-0.95,0.57,0,1,1
31266,6,-20,12,0.29,-0.95,0.57,0,1,1
31369,7,-18,12,0.33,-0.86,0.57,0,1,1
31472,7,-20,10,0.33,-0.95,0.48,0,1,1
31575,9,-17,10,0.43,-0.81,0.48,0,1,1
31678,11,-16,9,0.52,-0.76,0.43,0,1,1
31780,15,-22,11,0.71,-1.05,0.52,0,1,1
31884,11,-18,10,0.52,-0.86,0.48,0,0,0
31986,11,-18,7,0.52,-0.86,0.33,0,0,0
32090,10,-19,6,0.48,-0.9,0.29,0,0,0
32192,10,-17,5,0.48,-0.81,0.24,0,0,0
32295,12,-16,8,0.57,-0.76,0.38,0,0,0
32398,12,-16,11,0.57,-0.76,0.52,0,0,0
32501,8,-20,10,0.38,-0.95,0.48,0,0,0
32604,9,-21,6,0.43,-1.0,0.29,0,0,0
32706,8,-20,3,0.38,-0.95,0.14,0,0,0
32809,11,-16,6,0.52,-0.76,0.29,0,0,0
32912,12,-17,10,0.57,-0.81,0.48,0,0,0
33015,8,-18,11,0.38,-0.86,0.52,0,0,0
33118,6,-21,10,0.29,-1.0,0.48,0,0,0
33221,7,-21,6,0.33,-1.0,0.29,0,0,0
33324,9,-20,6,0.43,-0.95,0.29,0,0,0
33427,11,-18,6,0.52,-0.86,0.29,0,0,0
33529,11,-16,9,0.52,-0.76,0.43,0,0,0
33633,9,-20,10,0.43,-0.95,0.48,0,0,0
33735,9,-20,10,0.43,-0.95,0.48,0,0,0
33839,9,-20,9,0.43,-0.95,0.43,0,0,0
33941,6,-21,6,0.29,-1.0,0.29,0,0,0
34043,10,-19,7,0.48,-0.9,0.33,0,0,0
34147,11,-18,6,0.52,-0.86,0.29,0,0,0
34249,10,-17,10,0.48,-0.81,0.48,0,0,0
34353,6,-19,10,0.29,-0.9,0.48,0,0,0
34455,5,-21,10,0.24,-1.0,0.48,0,0,0
34558,8,-22,6,0.38,-1.05,0.29,0,0,0
34661,9,-22,3,0.57,-0.95,0.24,0,0,0
34764,10,-18,6,0.48,-0.86,0.29,0,0,0
34867,10,-19,7,0.48,-0.9,0.33,0,0,0
34970,10,-21,10,0.48,-1.0,0.48,0,0,0
35073,7,-18,8,0.33,-0.86,0.38,0,0,0
35176,6,-20,8,0.29,-0.95,0.38,0,0,0
35278,6,-19,9,0.29,-0.9,0.43,0,0,0
35381,8,-19,8,0.38,-0.9,0.38,0,0,0
35484,7,-19,10,0.33,-0.9,0.48,0,0,0
35587,8,-20,9,0.38,-0.95,0.43,0,0,0
35690,7,-20,7,0.33,-0.95,0.33,0,0,0
35792,6,-21,7,0.29,-1.0,0.33,0,0,0
35896,7,-20,6,0.33,-0.95,0.29,0,0,0
35998,7,-21,6,0.33,-1.0,0.29,0,0,0
36102,7,-20,5,0.33,-0.95,0.24,0,0,0
36204,6,-22,5,0.29,-1.05,0.24,0,0,0
36306,7,-22,7,0.33,-1.05,0.33,0,0,0
36410,9,-21,7,0.43,-1.0,0.33,0,0,0
36512,7,-21,6,0.33,-1.0,0.29,0,0,0
36616,6,-21,7,0.29,-1.0,0.33,0,0,0
36718,6,-22,7,0.29,-1.05,0.33,0,0,0
36822,8,-19,6,0.38,-0.9,0.29,0,0,0
36924,6,-22,6,0.29,-1.05,0.29,0,0,0
37026,7,-20,7,0.33,-0.95,0.33,0,0,0
37130,7,-21,7,0.33,-1.0,0.33,0,0,0
37232,7,-21,7,0.33,-1.0,0.33,0,0,0
37336,7,-19,8,0.33,-0.9,0.38,0,0,0
37438,7,-20,8,0.33,-0.95,0.38,0,0,0
37541,6,-21,6,0.29,-1.0,0.29,0,0,0
37644,7,-21,7,0.33,-1.0,0.33,0,0,0
37746,7,-21,7,0.33,-1.0,0.33,0,0,0
37850,6,-21,7,0.29,-1.0,0.33,0,0,0
37952,6,-22,7,0.29,-1.05,0.33,0,0,0
38055,7,-21,7,0.33,-1.0,0.33,0,0,0
38158,7,-21,7,0.33,-1.0,0.33,0,0,0
38261,6,-21,7,0.29,-1.0,0.33,0,0,0
38364,8,-20,7,0.38,-0.95,0.33,0,0,0
38466,5,-21,6,0.24,-1.0,0.29,0,0,0
38569,6,-21,7,0.29,-1.0,0.33,0,0,0
38672,5,-22,7,0.24,-1.05,0.33,0,0,0
38775,7,-21,7,0.33,-1.0,0.33,0,0,0
38879,7,-20,8,0.33,-0.95,0.38,0,0,0
38981,6,-22,7,0.29,-1.05,0.33,0,0,0
39085,6,-20,8,0.29,-0.95,0.38,0,0,0
8435,6,-12,13,0.29,-0.57,0.62,0,0,0
8538,8,-13,14,0.38,-0.62,0.67,0,0,0
8641,10,-14,15,0.48,-0.67,0.71,0,0,0
8743,12,-15,16,0.57,-0.71,0.76,0,0,0
8847,11,-15,15,0.52,-0.71,0.71,0,0,0
8949,8,-14,13,0.38,-0.67,0.62,0,0,0
9052,9,-14,12,0.43,-0.67,0.57,0,0,0
9155,8,-15,13,0.38,-0.71,0.62,0,0,0
9257,8,-15,14,0.57,-0.71,0.67,0,0,0
9361,10,-15,14,0.48,-0.71,0.67,0,0,0
9463,10,-11,13,0.48,-0.52,0.62,0,0,0
9567,8,-12,13,0.38,-0.57,0.62,0,0,0
9669,9,-13,13,0.43,-0.62,0.62,0,0,0
9773,9,-12,15,0.43,-0.57,0.71,0,0,0
9875,10,-14,15,0.48,-0.67,0.71,0,0,0
9977,11,-14,15,0.52,-0.67,0.71,0,0,0
10081,9,-13,13,0.43,-0.62,0.62,0,0,0
10183,9,-15,13,0.43,-0.71,0.62,0,0,0
10287,9,-15,12,0.43,-0.71,0.57,0,0,0
10389,10,-17,11,0.48,-0.81,0.52,0,0,0
10492,11,-18,12,0.52,-0.86,0.57,0,0,0
10595,11,-15,12,0.52,-0.71,0.57,0,0,0
10698,11,-17,15,0.52,-0.81,0.71,0,0,0
10802,9,-15,15,0.43,-0.71,0.71,0,0,0
10904,8,-15,13,0.38,-0.71,0.62,0,0,0
11006,8,-13,13,0.29,-0.67,0.67,0,0,0
11110,8,-17,11,0.38,-0.81,0.52,0,0,0
11212,10,-18,12,0.48,-0.86,0.57,0,0,0
104,12,-12,13,0.57,-0.57,0.62,0,0,0
207,13,-11,14,0.62,-0.52,0.67,0,0,0
310,11,-11,13,0.52,-0.52,0.62,0,0,0
413,11,-12,13,0.52,-0.57,0.62,0,0,0
516,11,-13,15,0.52,-0.62,0.71,0,0,0
618,9,-11,13,0.43,-0.52,0.62,0,0,0
721,12,-12,14,0.57,-0.57,0.67,0,0,0
824,11,-11,14,0.52,-0.48,0.62,0,0,0
927,10,-13,15,0.48,-0.62,0.71,0,0,0
1030,12,-12,15,0.57,-0.57,0.71,0,0,0
1133,12,-11,14,0.57,-0.52,0.67,0,0,0
1235,15,-12,13,0.71,-0.57,0.62,0,0,0
1339,16,-12,11,0.76,-0.57,0.52,0,0,0
1441,16,-12,10,0.76,-0.57,0.48,0,0,0
1545,17,-11,7,0.81,-0.52,0.33,0,0,0
1647,16,-10,6,0.76,-0.48,0.29,0,0,0
1750,16,-8,5,0.76,-0.38,0.24,0,0,0
1853,18,-8,3,0.86,-0.38,0.14,0,0,0
1955,19,-8,1,0.9,-0.38,0.05,0,0,0
2059,19,-8,2,0.9,-0.38,0.1,0,0,0
2161,17,-7,3,0.81,-0.33,0.14,0,0,0
2264,19,-8,1,0.9,-0.38,0.05,0,0,0
2367,19,-6,2,0.9,-0.29,0.1,0,0,0
2469,19,-10,3,0.9,-0.48,0.14,0,0,0
2572,18,-9,3,0.86,-0.43,0.14,0,0,0
2675,18,-7,5,0.86,-0.33,0.24,0,0,0
2778,18,-8,6,0.86,-0.38,0.29,0,0,0
2881,18,-8,8,0.86,-0.38,0.38,0,0,0
2983,18,-8,7,0.86,-0.38,0.33,0,0,0
3086,18,-10,7,0.86,-0.48,0.33,0,0,0
3189,17,-10,5,0.81,-0.48,0.24,0,0,0
3292,17,-9,6,0.81,-0.43,0.29,0,0,0
3395,15,-7,6,0.71,-0.33,0.29,0,0,0
3497,15,-10,6,0.71,-0.48,0.29,0,0,0
3601,18,-9,6,0.86,-0.43,0.29,0,0,0
3703,18,-9,7,0.86,-0.43,0.33,0,0,0
3806,24,-10,10,1.14,-0.48,0.48,0,0,0
3909,24,-10,9,1.14,-0.48,0.43,0,0,0
4012,20,-7,5,0.95,-0.33,0.24,0,0,0
4115,18,-7,3,0.86,-0.33,0.14,0,0,0
4217,19,-8,2,0.9,-0.38,0.1,0,0,0
4320,16,-8,3,0.76,-0.38,0.14,0,0,0
4423,20,-10,3,0.95,-0.48,0.14,0,0,0
4526,19,-9,3,0.9,-0.43,0.14,0,0,0
4629,17,-12,3,0.81,-0.57,0.14,0,0,0
4731,18,-8,3,0.86,-0.38,0.14,0,0,0
4834,18,-8,7,0.86,-0.38,0.33,0,0,0
4937,18,-8,9,0.86,-0.38,0.43,0,0,0
5040,20,-12,6,0.81,-0.62,0.24,0,0,0
5143,17,-16,0,0.81,-0.76,0,0,0,0
5245,14,-21,-4,0.67,-1,-0.19,0,0,0
5348,17,-19,-2,0.81,-0.9,-0.1,0,0,0
5451,13,-23,0,0.62,-1.1,0,0,0,0
5554,10,-21,-1,0.48,-1,-0.05,0,0,0
5657,7,-22,-2,0.33,-1.05,-0.1,0,0,0
5760,7,-18,-2,0.33,-0.86,-0.1,0,0,0
5862,16,-20,-3,0.76,-0.95,-0.14,0,0,0
5965,14,-22,0,0.67,-1.05,0,0,0,0
6068,17,-27,0,0.81,-1.29,0,0,0,0
6171,12,-20,-3,0.57,-0.95,-0.14,0,0,0
6274,7,-17,-3,0.33,-0.81,-0.14,0,0,0
6377,4,-15,-2,0.19,-0.71,-0.1,0,0,0
6479,13,-21,-4,0.62,-1,-0.19,0,0,0
6582,14,-26,-3,0.67,-1.24,-0.14,0,0,0
6685,12,-26,-3,0.57,-1.24,-0.14,0,0,0
6788,13,-23,-4,0.62,-1.1,-0.19,0,0,0
6891,4,-16,-4,0.19,-0.76,-0.19,0,0,0
6993,0,-15,-3,0,-0.71,-0.14,0,0,0
